"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 09 09:29:05 GMT 2025","Sun Feb 09 09:29:05 GMT 2025","0","tests.python_ci","test_init","TestGenerateList","","","test_generate_list","Test that `generate_list` returns the expected value."
